timestamp,duration,protocol_type,service,flag,src_bytes,dst_bytes,anomaly_score,is_anomaly
2025-03-13T07:18:42.493906,0.07426214218139648,tcp,other,AP,17442,498,0.20000000298023224,False
2025-03-13T07:18:42.494013,0.07657480239868164,tcp,other,AP,17442,498,0.20000000298023224,False
2025-03-13T07:18:42.494131,0.06125903129577637,tcp,other,A,66,68344,0.20000001788139343,False
2025-03-13T07:18:43.640398,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:18:43.640546,0.09800028800964355,tcp,other,A,66,74,0.19999997317790985,False
2025-03-13T07:18:43.640638,0.10096454620361328,tcp,other,AP,130,74,0.19999998807907104,False
2025-03-13T07:18:43.640727,0.10289669036865234,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:18:43.640814,0.1062619686126709,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:18:43.640902,0.10821747779846191,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:18:43.640988,0.11027073860168457,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:18:43.641075,0.11359620094299316,tcp,other,A,1514,74,0.19999998807907104,False
2025-03-13T07:18:43.641173,0.02042555809020996,tcp,other,A,78,13632,0.19999997317790985,False
2025-03-13T07:18:43.641260,0.11773514747619629,tcp,other,AP,2962,152,0.19999998807907104,False
2025-03-13T07:18:44.774213,0.05023050308227539,tcp,other,A,66,16594,0.19999998807907104,False
2025-03-13T07:18:44.774376,0.1481332778930664,tcp,other,AP,14546,218,0.20000001788139343,False
2025-03-13T07:18:44.774468,0.15111541748046875,tcp,other,AP,14546,218,0.20000000298023224,False
2025-03-13T07:18:44.774558,0.060218095779418945,tcp,other,A,66,45686,0.20000001788139343,False
2025-03-13T07:18:44.774647,0.15765976905822754,tcp,other,AP,21786,284,0.20000000298023224,False
2025-03-13T07:18:44.774735,0.06484603881835938,tcp,other,A,66,67472,0.19999997317790985,False
2025-03-13T07:18:44.774821,0.16303586959838867,tcp,other,AP,7306,350,0.20000000298023224,False
2025-03-13T07:18:44.774908,0.16520142555236816,tcp,other,AP,25378,350,0.20000001788139343,False
2025-03-13T07:18:44.775000,0.07305169105529785,tcp,other,A,66,100156,0.20000001788139343,False
2025-03-13T07:18:44.775104,0.17020416259765625,tcp,other,AP,25434,416,0.20000000298023224,False
2025-03-13T07:18:46.014541,0.0,tcp,http,S,74,0,0.6000000238418579,True
2025-03-13T07:18:46.014716,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T07:18:46.014808,0.03875923156738281,tcp,other,A,66,74,0.6000000238418579,True
2025-03-13T07:18:46.014898,0.04021024703979492,tcp,other,AP,130,74,0.5999999642372131,True
2025-03-13T07:18:46.014985,0.004239320755004883,tcp,other,A,66,270,0.19999995827674866,False
2025-03-13T07:18:46.015082,0.04313945770263672,tcp,other,AP,7306,140,0.20000000298023224,False
2025-03-13T07:18:46.015214,0.007318973541259766,tcp,other,A,66,7576,0.19999997317790985,False
2025-03-13T07:18:46.015331,0.04623675346374512,tcp,other,AP,7306,206,0.19999998807907104,False
2025-03-13T07:18:46.015423,0.011063814163208008,tcp,other,A,66,14882,0.20000000298023224,False
2025-03-13T07:18:46.015511,0.05007219314575195,tcp,other,AP,10202,272,0.20000001788139343,False
2025-03-13T07:18:47.192718,0.0,tcp,http,S,74,0,0.19999998807907104,False
2025-03-13T07:18:47.192868,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T07:18:47.192960,0.024525880813598633,tcp,other,A,66,74,0.19999998807907104,False
2025-03-13T07:18:47.193051,0.026355743408203125,tcp,other,AP,130,74,0.19999998807907104,False
2025-03-13T07:18:47.193148,0.028021812438964844,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:18:47.193238,0.030193090438842773,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:18:47.193325,0.03203129768371582,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:18:47.193412,0.03358745574951172,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:18:47.193499,0.01231694221496582,tcp,other,A,66,12118,0.20000000298023224,False
2025-03-13T07:18:47.193585,0.013483762741088867,tcp,other,A,66,12118,0.19999995827674866,False
2025-03-13T07:18:48.359142,0.06596708297729492,tcp,other,A,66,42856,0.20000000298023224,False
2025-03-13T07:18:48.359291,0.0911092758178711,tcp,other,AP,29026,630,0.20000001788139343,False
2025-03-13T07:18:48.359384,0.0940709114074707,tcp,other,AP,27426,630,0.20000000298023224,False
2025-03-13T07:18:48.359472,0.07343101501464844,tcp,other,A,66,99308,0.20000000298023224,False
2025-03-13T07:18:48.359560,0.09865546226501465,tcp,other,AP,6010,696,0.19999998807907104,False
2025-03-13T07:18:48.359647,0.07774972915649414,tcp,other,A,66,105318,0.20000001788139343,False
2025-03-13T07:18:48.359735,0.10277462005615234,tcp,other,AP,49298,762,0.20000001788139343,False
2025-03-13T07:18:48.359846,0.0,tcp,other,S,74,0,0.20000001788139343,False
2025-03-13T07:18:48.359952,0.0,tcp,other,SA,74,814,0.20000001788139343,False
2025-03-13T07:18:48.360060,0.005246639251708984,tcp,other,A,66,74,0.19999998807907104,False
2025-03-13T07:18:49.548383,0.0,tcp,other,S,74,0,0.19999998807907104,False
2025-03-13T07:18:49.548530,0.0,tcp,http,S,74,0,0.19999998807907104,False
2025-03-13T07:18:49.548621,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:18:49.548710,0.023218631744384766,tcp,other,A,66,74,0.19999997317790985,False
2025-03-13T07:18:49.548798,0.02479410171508789,tcp,other,AP,130,74,0.20000004768371582,False
2025-03-13T07:18:49.548885,0.02675628662109375,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T07:18:49.548972,0.030001401901245117,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:18:49.549057,0.03213310241699219,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:18:49.549152,0.035012245178222656,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:18:49.549240,0.037171125411987305,tcp,other,A,1514,74,0.20000001788139343,False
2025-03-13T07:18:50.686226,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:18:50.686404,0.06014704704284668,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T07:18:50.686498,0.06180143356323242,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T07:18:50.686587,0.005201578140258789,tcp,other,A,66,340,0.19999998807907104,False
2025-03-13T07:18:50.686676,0.046195030212402344,tcp,other,AP,94,13632,0.20000000298023224,False
2025-03-13T07:18:50.686764,0.06906604766845703,tcp,other,AP,2962,168,0.20000001788139343,False
2025-03-13T07:18:50.686851,0.07111215591430664,tcp,other,AP,2962,168,0.19999998807907104,False
2025-03-13T07:18:50.686937,0.07323050498962402,tcp,other,AP,2962,168,0.19999997317790985,False
2025-03-13T07:18:50.687023,0.07571959495544434,tcp,other,AP,2962,168,0.20000000298023224,False
2025-03-13T07:18:50.687145,0.07825160026550293,tcp,other,AP,2962,168,0.19999998807907104,False
2025-03-13T07:18:51.849901,0.12406492233276367,tcp,other,A,66,101304,0.20000001788139343,False
2025-03-13T07:18:51.850164,0.14678406715393066,tcp,other,AP,31226,432,0.19999998807907104,False
2025-03-13T07:18:51.850307,0.1285688877105713,tcp,other,A,66,132530,0.20000000298023224,False
2025-03-13T07:18:51.850425,0.13013935089111328,tcp,other,A,66,132530,0.20000000298023224,False
2025-03-13T07:18:51.850531,0.0,tcp,other,S,74,0,0.19999998807907104,False
2025-03-13T07:18:52.994026,0.0,tcp,other,SA,74,740,0.19999998807907104,False
2025-03-13T07:18:52.994262,0.015830516815185547,tcp,other,A,66,74,0.19999997317790985,False
2025-03-13T07:18:52.994362,0.017091989517211914,tcp,other,AP,130,74,0.19999998807907104,False
2025-03-13T07:18:52.994452,0.005952119827270508,tcp,other,AP,94,936,0.20000001788139343,False
2025-03-13T07:18:52.994540,0.021531343460083008,tcp,other,A,1514,168,0.20000000298023224,False
2025-03-13T07:18:52.994627,0.02390003204345703,tcp,other,A,1514,168,0.19999998807907104,False
2025-03-13T07:18:52.994713,0.012137413024902344,tcp,other,A,66,3964,0.19999997317790985,False
2025-03-13T07:18:52.994799,0.027817964553833008,tcp,other,AP,2962,234,0.19999998807907104,False
2025-03-13T07:18:52.994885,0.03015899658203125,tcp,other,AP,2962,234,0.20000000298023224,False
2025-03-13T07:18:52.994971,0.017938613891601562,tcp,other,A,66,9888,0.20000001788139343,False
2025-03-13T07:18:54.149250,0.07155919075012207,tcp,other,A,66,68270,0.20000001788139343,False
2025-03-13T07:18:54.149403,0.08760499954223633,tcp,other,AP,34818,564,0.20000000298023224,False
2025-03-13T07:18:54.149494,0.07730269432067871,tcp,other,A,66,103088,0.19999998807907104,False
2025-03-13T07:18:54.149593,0.09299111366271973,tcp,other,AP,15490,630,0.20000001788139343,False
2025-03-13T07:18:54.149683,0.0,tcp,other,S,74,0,0.20000000298023224,False
2025-03-13T07:18:55.286478,0.0,tcp,http,S,74,0,0.19999997317790985,False
2025-03-13T07:18:55.286629,0.0,tcp,other,SA,74,74,0.19999997317790985,False
2025-03-13T07:18:55.286721,0.02427077293395996,tcp,other,A,66,74,0.19999997317790985,False
2025-03-13T07:18:55.286810,0.025999784469604492,tcp,other,AP,130,74,0.19999997317790985,False
2025-03-13T07:18:55.286898,0.028401851654052734,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:18:55.286984,0.030122041702270508,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T07:18:55.287070,0.0317690372467041,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T07:18:55.287167,0.03422427177429199,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:18:55.287255,0.03638768196105957,tcp,other,A,1514,74,0.20000001788139343,False
2025-03-13T07:18:55.287341,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T07:18:56.422095,0.041262149810791016,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T07:18:56.422298,0.043196678161621094,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T07:18:56.422390,0.021376848220825195,tcp,other,A,66,340,0.20000001788139343,False
2025-03-13T07:18:56.422479,0.03927350044250488,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T07:18:56.422567,0.06353592872619629,tcp,other,AP,2962,140,0.20000000298023224,False
2025-03-13T07:18:56.422654,0.043120622634887695,tcp,other,A,66,16594,0.20000000298023224,False
2025-03-13T07:18:56.422739,0.06726264953613281,tcp,other,AP,15994,206,0.20000001788139343,False
2025-03-13T07:18:56.422825,0.06940865516662598,tcp,other,AP,15994,206,0.20000000298023224,False
2025-03-13T07:18:56.422910,0.04942774772644043,tcp,other,A,66,48582,0.20000000298023224,False
2025-03-13T07:18:56.422996,0.07380509376525879,tcp,other,AP,30474,272,0.20000000298023224,False
2025-03-13T07:18:57.555094,0.06849408149719238,tcp,other,A,66,79056,0.19999998807907104,False
2025-03-13T07:18:57.555258,0.09354329109191895,tcp,other,AP,31610,338,0.19999995827674866,False
2025-03-13T07:18:57.555350,0.09685540199279785,tcp,other,AP,29338,338,0.20000001788139343,False
2025-03-13T07:18:57.555438,0.077423095703125,tcp,other,A,66,140004,0.20000001788139343,False
2025-03-13T07:18:57.555526,0.07956671714782715,tcp,other,A,66,140004,0.20000001788139343,False
2025-03-13T07:18:57.555614,0.08136272430419922,tcp,other,AP,94,140004,0.20000000298023224,False
2025-03-13T07:18:57.555701,0.10574173927307129,tcp,other,A,66,564,0.20000001788139343,False
2025-03-13T07:18:57.555788,0.0,tcp,http,AP,200,444,0.19999998807907104,False
2025-03-13T07:18:57.555874,0.0,tcp,other,A,66,850,0.19999998807907104,False
2025-03-13T07:18:57.555960,0.0,tcp,other,S,74,0,0.19999998807907104,False
2025-03-13T07:18:58.703600,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T07:18:58.703748,0.0,tcp,other,SA,74,814,0.20000001788139343,False
2025-03-13T07:18:58.703840,0.5895998477935791,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T07:18:58.703929,0.5911085605621338,tcp,other,AP,130,74,0.20000001788139343,False
2025-03-13T07:18:58.704017,0.029418230056762695,tcp,other,A,66,1010,0.20000000298023224,False
2025-03-13T07:18:58.704103,0.6191132068634033,tcp,other,A,1514,140,0.19999998807907104,False
2025-03-13T07:18:58.704230,0.6211049556732178,tcp,other,A,1514,140,0.19999997317790985,False
2025-03-13T07:18:58.704319,0.03465843200683594,tcp,other,A,66,4038,0.20000000298023224,False
2025-03-13T07:18:58.704407,0.6242280006408691,tcp,other,AP,2962,206,0.20000000298023224,False
2025-03-13T07:18:58.704494,0.6264467239379883,tcp,other,AP,2962,206,0.20000000298023224,False
2025-03-13T07:18:59.813036,0.057100534439086914,tcp,other,A,66,9962,0.19999998807907104,False
2025-03-13T07:18:59.813198,0.6476385593414307,tcp,other,AP,4410,272,0.20000000298023224,False
2025-03-13T07:18:59.813291,0.061244964599609375,tcp,other,A,66,14372,0.20000000298023224,False
2025-03-13T07:18:59.813380,0.6511015892028809,tcp,other,AP,5858,338,0.19999997317790985,False
2025-03-13T07:18:59.813469,0.6531655788421631,tcp,other,A,1514,338,0.20000001788139343,False
2025-03-13T07:18:59.813580,0.06678938865661621,tcp,other,A,66,21744,0.19999998807907104,False
2025-03-13T07:18:59.813687,0.6561319828033447,tcp,other,AP,11650,404,0.19999997317790985,False
2025-03-13T07:18:59.813802,0.6579744815826416,tcp,other,AP,11650,404,0.19999997317790985,False
2025-03-13T07:18:59.813905,0.0721900463104248,tcp,other,A,66,45044,0.19999997317790985,False
2025-03-13T07:18:59.814002,0.6621778011322021,tcp,other,AP,23234,470,0.20000000298023224,False
2025-03-13T07:19:00.956210,0.0,tcp,other,S,74,0,0.20000000298023224,False
2025-03-13T07:19:00.956375,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:00.956485,0.033304452896118164,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T07:19:00.956599,0.03539729118347168,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T07:19:00.956727,0.006882667541503906,tcp,other,A,66,340,0.20000001788139343,False
2025-03-13T07:19:00.956828,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:00.956918,0.02418828010559082,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T07:19:00.957007,0.02611064910888672,tcp,other,AP,130,74,0.19999998807907104,False
2025-03-13T07:19:00.957095,0.006145477294921875,tcp,other,A,66,270,0.20000000298023224,False
2025-03-13T07:19:00.957199,0.00789785385131836,tcp,other,AP,94,270,0.20000000298023224,False
2025-03-13T07:19:02.102042,0.05515766143798828,tcp,other,A,66,234,0.20000000298023224,False
2025-03-13T07:19:02.102208,0.059052467346191406,tcp,other,AP,7306,234,0.20000001788139343,False
2025-03-13T07:19:02.102301,0.04150962829589844,tcp,other,A,66,7642,0.19999998807907104,False
2025-03-13T07:19:02.102390,0.06558012962341309,tcp,other,AP,7306,300,0.19999998807907104,False
2025-03-13T07:19:02.102477,0.04564976692199707,tcp,other,A,66,14948,0.20000000298023224,False
2025-03-13T07:19:02.102564,0.06959962844848633,tcp,other,AP,10202,366,0.20000001788139343,False
2025-03-13T07:19:02.102650,0.07173442840576172,tcp,other,AP,4410,366,0.20000001788139343,False
2025-03-13T07:19:02.102737,0.07401657104492188,tcp,other,AP,14546,366,0.19999998807907104,False
2025-03-13T07:19:02.102823,0.05357813835144043,tcp,other,A,66,44106,0.19999997317790985,False
2025-03-13T07:19:02.102909,0.07753205299377441,tcp,other,AP,29026,432,0.20000000298023224,False
2025-03-13T07:19:03.233045,0.0,tcp,other,S,74,0,0.20000001788139343,False
2025-03-13T07:19:03.233287,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T07:19:03.233423,0.03621530532836914,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T07:19:03.233553,0.04281949996948242,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T07:19:03.233681,0.0,tcp,other,SA,74,74,0.20000001788139343,False
2025-03-13T07:19:03.233799,0.02604389190673828,tcp,other,A,66,74,0.20000001788139343,False
2025-03-13T07:19:03.233905,0.029762983322143555,tcp,other,AP,130,74,0.19999997317790985,False
2025-03-13T07:19:03.234011,0.04264569282531738,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:19:03.234125,0.045038700103759766,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:19:03.234233,0.047506093978881836,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:19:04.411225,0.0,tcp,http,S,74,0,0.19999998807907104,False
2025-03-13T07:19:04.411371,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:04.411461,0.02540135383605957,tcp,other,A,66,74,0.20000001788139343,False
2025-03-13T07:19:04.411550,0.027101516723632812,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T07:19:04.411637,0.028878211975097656,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T07:19:04.411749,0.030762910842895508,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:04.411855,0.03233766555786133,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:04.411962,0.03413224220275879,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:19:04.412072,0.036245107650756836,tcp,other,A,1514,74,0.20000001788139343,False
2025-03-13T07:19:04.412186,0.013967514038085938,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T07:19:05.562207,0.06301379203796387,tcp,other,A,66,42856,0.19999997317790985,False
2025-03-13T07:19:05.562383,0.08860945701599121,tcp,other,AP,29026,630,0.20000000298023224,False
2025-03-13T07:19:05.562477,0.09155583381652832,tcp,other,AP,27426,630,0.20000001788139343,False
2025-03-13T07:19:05.562566,0.06987905502319336,tcp,other,A,66,99308,0.19999997317790985,False
2025-03-13T07:19:05.562655,0.09588861465454102,tcp,other,AP,6010,696,0.20000000298023224,False
2025-03-13T07:19:05.562742,0.07385420799255371,tcp,other,A,66,105318,0.20000000298023224,False
2025-03-13T07:19:05.562828,0.09913945198059082,tcp,other,AP,49298,762,0.20000000298023224,False
2025-03-13T07:19:05.562913,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T07:19:06.703493,0.0,tcp,other,S,74,0,0.6000000238418579,True
2025-03-13T07:19:06.703680,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T07:19:06.703771,0.038163185119628906,tcp,http,A,66,74,0.6000000238418579,True
2025-03-13T07:19:06.703861,0.039670705795288086,tcp,http,AP,200,74,0.5999999642372131,True
2025-03-13T07:19:06.703948,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:06.704036,0.02475762367248535,tcp,other,A,66,74,0.19999997317790985,False
2025-03-13T07:19:06.704135,0.026117324829101562,tcp,other,AP,130,74,0.19999998807907104,False
2025-03-13T07:19:06.704224,0.02752399444580078,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:06.704311,0.029092788696289062,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:06.704397,0.03079986572265625,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:19:07.900142,0.0,tcp,http,S,74,0,0.19999997317790985,False
2025-03-13T07:19:07.900357,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:07.900452,0.027077436447143555,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T07:19:07.900543,0.028400659561157227,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T07:19:07.900630,0.030694007873535156,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:07.900718,0.03275179862976074,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:19:07.900805,0.03438448905944824,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:19:07.900892,0.03595089912414551,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T07:19:07.900978,0.037644147872924805,tcp,other,A,1514,74,0.20000000298023224,False
2025-03-13T07:19:07.901065,0.013417482376098633,tcp,other,A,66,13632,0.20000001788139343,False
2025-03-13T07:19:09.081316,0.02490997314453125,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T07:19:09.081463,0.051906585693359375,tcp,other,AP,2962,206,0.20000001788139343,False
2025-03-13T07:19:09.081558,0.027808427810668945,tcp,other,A,66,16594,0.19999998807907104,False
2025-03-13T07:19:09.081648,0.055143117904663086,tcp,other,AP,5858,272,0.20000000298023224,False
2025-03-13T07:19:09.081738,0.05683016777038574,tcp,other,AP,15994,272,0.20000000298023224,False
2025-03-13T07:19:09.081827,0.058767080307006836,tcp,other,AP,10202,272,0.20000000298023224,False
2025-03-13T07:19:09.081916,0.034743547439575195,tcp,other,AP,94,48648,0.20000001788139343,False
2025-03-13T07:19:09.082004,0.0360109806060791,tcp,other,A,66,48648,0.20000004768371582,False
2025-03-13T07:19:09.082092,0.06301188468933105,tcp,other,A,66,432,0.20000000298023224,False
2025-03-13T07:19:09.082189,0.038645029067993164,tcp,other,A,66,48714,0.19999997317790985,False
2025-03-13T07:19:10.257164,0.0,tcp,other,S,74,0,0.20000001788139343,False
2025-03-13T07:19:10.257325,0.0,tcp,other,SA,74,74,0.20000001788139343,False
2025-03-13T07:19:10.257417,0.02431201934814453,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T07:19:10.257507,0.025759220123291016,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T07:19:10.257596,0.004524946212768555,tcp,other,A,66,340,0.19999997317790985,False
2025-03-13T07:19:10.257684,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:10.257771,0.01966094970703125,tcp,other,A,66,74,0.20000001788139343,False
2025-03-13T07:19:10.257859,0.021953344345092773,tcp,other,AP,130,74,0.19999998807907104,False
2025-03-13T07:19:10.257947,0.023778200149536133,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:19:10.258033,0.025377273559570312,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:11.438740,0.0,tcp,http,S,74,0,0.6000000238418579,True
2025-03-13T07:19:11.438934,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T07:19:11.439047,0.03944253921508789,tcp,other,A,66,74,0.6000000238418579,True
2025-03-13T07:19:11.439176,0.04115653038024902,tcp,other,AP,130,74,0.6000000238418579,True
2025-03-13T07:19:11.439288,0.055101871490478516,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:19:11.439396,0.05805611610412598,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:19:11.439502,0.06060194969177246,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:19:11.439608,0.06453585624694824,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:11.439714,0.07139301300048828,tcp,other,A,1514,74,0.20000000298023224,False
2025-03-13T07:19:11.439811,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:12.578014,0.08564400672912598,tcp,http,A,66,74,0.20000001788139343,False
2025-03-13T07:19:12.578238,0.08892035484313965,tcp,http,AP,200,74,0.20000000298023224,False
2025-03-13T07:19:12.578352,0.07779955863952637,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T07:19:12.578461,0.11213541030883789,tcp,other,AP,2962,140,0.19999997317790985,False
2025-03-13T07:19:12.578568,0.08241677284240723,tcp,other,A,66,16594,0.20000000298023224,False
2025-03-13T07:19:12.578675,0.11723637580871582,tcp,other,AP,15994,206,0.19999998807907104,False
2025-03-13T07:19:12.578781,0.1207432746887207,tcp,other,AP,15994,206,0.19999995827674866,False
2025-03-13T07:19:12.578895,0.09005284309387207,tcp,other,A,66,48582,0.19999997317790985,False
2025-03-13T07:19:12.579008,0.1259160041809082,tcp,other,AP,30474,272,0.20000000298023224,False
2025-03-13T07:19:12.579171,0.128387451171875,tcp,other,AP,31922,272,0.19999998807907104,False
2025-03-13T07:19:13.698665,0.12179970741271973,tcp,other,A,66,110978,0.19999998807907104,False
2025-03-13T07:19:13.698855,0.15640568733215332,tcp,other,AP,59434,338,0.20000000298023224,False
2025-03-13T07:19:13.698968,0.0,tcp,other,S,74,0,0.20000000298023224,False
2025-03-13T07:19:14.844640,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T07:19:14.844811,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:14.844903,0.02602863311767578,tcp,other,A,66,74,0.19999997317790985,False
2025-03-13T07:19:14.844992,0.02745676040649414,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T07:19:14.845079,0.02915191650390625,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:14.845193,0.030954599380493164,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:14.845282,0.032445430755615234,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:14.845368,0.03397798538208008,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:14.845455,0.03557872772216797,tcp,other,A,1514,74,0.20000000298023224,False
2025-03-13T07:19:14.845541,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:15.983339,0.036466360092163086,tcp,http,A,66,74,0.19999998807907104,False
2025-03-13T07:19:15.983509,0.03908658027648926,tcp,http,AP,200,74,0.20000000298023224,False
2025-03-13T07:19:15.983602,0.019420862197875977,tcp,other,A,66,340,0.20000000298023224,False
2025-03-13T07:19:15.983690,0.033507347106933594,tcp,other,A,66,13632,0.19999998807907104,False
2025-03-13T07:19:15.983777,0.05988454818725586,tcp,other,AP,2962,140,0.20000000298023224,False
2025-03-13T07:19:15.983864,0.037034034729003906,tcp,other,A,66,16594,0.20000000298023224,False
2025-03-13T07:19:15.983950,0.06329822540283203,tcp,other,AP,15994,206,0.20000000298023224,False
2025-03-13T07:19:15.984036,0.06634521484375,tcp,other,AP,15994,206,0.20000001788139343,False
2025-03-13T07:19:15.984146,0.04432797431945801,tcp,other,A,66,48582,0.20000000298023224,False
2025-03-13T07:19:15.984237,0.07058453559875488,tcp,other,AP,30474,272,0.20000001788139343,False
2025-03-13T07:19:17.165899,0.0,tcp,other,SA,74,74,0.20000001788139343,False
2025-03-13T07:19:17.166081,0.02286362648010254,tcp,other,A,66,74,0.20000001788139343,False
2025-03-13T07:19:17.166191,0.024417400360107422,tcp,other,AP,130,74,0.19999997317790985,False
2025-03-13T07:19:17.166283,0.025897979736328125,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T07:19:17.166372,0.027711153030395508,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T07:19:17.166460,0.02923417091369629,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T07:19:17.166548,0.030659198760986328,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T07:19:17.166635,0.0323030948638916,tcp,other,A,1514,74,0.20000000298023224,False
2025-03-13T07:19:17.166722,0.012452840805053711,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T07:19:17.166808,0.013778209686279297,tcp,other,AP,94,13632,0.19999995827674866,False
2025-03-13T07:19:18.338193,0.0,tcp,http,S,74,0,0.19999997317790985,False
2025-03-13T07:19:18.338343,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T07:19:18.338435,0.027540922164916992,tcp,other,A,66,74,0.19999998807907104,False
2025-03-13T07:19:18.338524,0.028924942016601562,tcp,other,AP,130,74,0.19999997317790985,False
